HYBAS_ID,pixel_id,clase_de_cobertura,pct_2005,pct_2023
6080217860,3,1.1. Bosque,61.41006767061609,54.16731670926218
6080217860,21,3.5 Mosaico de agricultura y/o pastos,32.06927232104446,36.93055086736957
6080217860,33,"5.1 Río, lago u océano",5.4354907183372525,7.038992155049578
6080217860,24,4.2. Infraestructura urbana,0.6985475921003987,1.18180107656509
6080217860,25,4.5. Otra área antrópica sin vegetación,0.30190341927132824,0.44269082650434044
6080217860,68,4.4. Otra área natural sin vegetación,0.01749205529758714,0.08821668968999351
6080217860,30,4.3. Minería,0.0,0.07346663224986598
6080217860,23,"4.1. Playa, duna o banco de arena",0.018532123450416643,0.05086878783838853
6080217860,6,1.4. Bosque inundable,0.03224211273771467,0.024205222465850308
6080217860,11,2.1. Formación natural no forestal inundable,0.01645198714475763,0.0018910330051445552
6080218060,3,1.1. Bosque,66.30193333519739,57.46678099534297
6080218060,21,3.5 Mosaico de agricultura y/o pastos,30.247546438257856,38.9497295567589
6080218060,33,"5.1 Río, lago u océano",2.585598936246229,2.4394259954827744
6080218060,6,1.4. Bosque inundable,0.4184802363621112,0.3885000264074388
6080218060,24,4.2. Infraestructura urbana,0.1492796982717108,0.307258317566539
6080218060,23,"4.1. Playa, duna o banco de arena",0.07689224832934115,0.2671811457100339
6080218060,25,4.5. Otra área antrópica sin vegetación,0.16714355394418398,0.10407637652658297
6080218060,68,4.4. Otra área natural sin vegetación,0.012116354282199211,0.07114474693906717
6080218060,11,2.1. Formación natural no forestal inundable,0.041009199108981945,0.0059028392656867955
6080218010,3,1.1. Bosque,89.06255926243067,85.93095951926986
6080218010,21,3.5 Mosaico de agricultura y/o pastos,9.509787866713133,12.133019141123675
6080218010,33,"5.1 Río, lago u océano",0.8052774296090609,0.8636418601475799
6080218010,24,4.2. Infraestructura urbana,0.2963735073676169,0.505468095673045
6080218010,30,4.3. Minería,0.001427875976477528,0.2243103916797667
6080218010,6,1.4. Bosque inundable,0.21489533445986797,0.19303098357005583
6080218010,23,"4.1. Playa, duna o banco de arena",0.03252879958912869,0.0835307446239354
6080218010,25,4.5. Otra área antrópica sin vegetación,0.059122989651022646,0.03998052734137079
6080218010,68,4.4. Otra área natural sin vegetación,0.0032127209470744385,0.022712152250845684
6080218010,13,2.4. Otra formación natural no forestal,0.003257342071339361,0.002900373077219979
6080218010,11,2.1. Formación natural no forestal inundable,0.011556871184614993,0.0004462112426492275
6080222030,3,1.1. Bosque,80.8152081529291,73.29965630787356
6080222030,21,3.5 Mosaico de agricultura y/o pastos,16.874252190631175,24.300102227100496
6080222030,13,2.4. Otra formación natural no forestal,1.0603648438599935,1.1127733021048611
6080222030,33,"5.1 Río, lago u océano",0.9552654019888844,0.8217721592896935
6080222030,24,4.2. Infraestructura urbana,0.09784795708251107,0.20233526062730994
6080222030,25,4.5. Otra área antrópica sin vegetación,0.05942450521565398,0.08438091390368616
6080222030,23,"4.1. Playa, duna o banco de arena",0.03103070438757208,0.064792487461759
6080222030,6,1.4. Bosque inundable,0.05754100267316098,0.05231428311774293
6080222030,68,4.4. Otra área natural sin vegetación,0.002401465741678568,0.03795257623123384
6080222030,29,2.3. Afloramiento rocoso,0.011253927691395643,0.013231605361013287
6080222030,11,2.1. Formación natural no forestal inundable,0.03291420693006508,0.007910710678470576
6080222030,12,2.2. Herbazal,0.0024956408688032177,0.0024956408688032177
6080222030,30,4.3. Minería,0.0,0.0002825253813739492
6080222040,3,1.1. Bosque,72.97602342171395,67.15179421918467
6080222040,21,3.5 Mosaico de agricultura y/o pastos,23.42531204017748,28.814218919548455
6080222040,33,"5.1 Río, lago u océano",2.9620381890591356,2.8083142539536454
6080222040,23,"4.1. Playa, duna o banco de arena",0.15287175437500117,0.39986213609515636
6080222040,25,4.5. Otra área antrópica sin vegetación,0.25262424321616794,0.26611710478224887
6080222040,30,4.3. Minería,0.0,0.2199099718401612
6080222040,24,4.2. Infraestructura urbana,0.09350316348424507,0.18757444745548302
6080222040,68,4.4. Otra área natural sin vegetación,0.01808516883594006,0.09942108522375426
6080222040,6,1.4. Bosque inundable,0.05472894024698092,0.05089412695977897
6080222040,11,2.1. Formación natural no forestal inundable,0.06481307889110456,0.001893734956642938
6080211350,3,1.1. Bosque,98.35012771853955,97.37463216679927
6080211350,21,3.5 Mosaico de agricultura y/o pastos,1.0681914217300437,2.033218240719944
6080211350,33,"5.1 Río, lago u océano",0.5738768953164792,0.5757803012710945
6080211350,25,4.5. Otra área antrópica sin vegetación,0.0015227247636921508,0.006090899054768603
6080211350,68,4.4. Otra área natural sin vegetación,0.001142043572769113,0.004758514886537972
6080211350,13,2.4. Otra formación natural no forestal,0.0051391960774610085,0.0034261307183073393
6080211350,24,4.2. Infraestructura urbana,0.0,0.0020937465500767073
6080211220,3,1.1. Bosque,80.04058621662786,79.09680588198546
6080211220,21,3.5 Mosaico de agricultura y/o pastos,13.05372503484512,13.626326753511977
6080211220,33,"5.1 Río, lago u océano",3.1628812766993324,4.137036646079143
6080211220,29,2.3. Afloramiento rocoso,3.1378918864189127,2.117635400487293
6080211220,24,4.2. Infraestructura urbana,0.08767829175974855,0.36277701062264517
6080211220,25,4.5. Otra área antrópica sin vegetación,0.2794072344284862,0.33584878833771004
6080211220,23,"4.1. Playa, duna o banco de arena",0.11417566248812466,0.11632992027091946
6080211220,13,2.4. Otra formación natural no forestal,0.03468355030299636,0.11266768204016829
6080211220,68,4.4. Otra área natural sin vegetación,0.08897084642942545,0.08617031131179219
6080211220,30,4.3. Minería,0.0,0.006893624904943375
6080211220,12,2.2. Herbazal,0.0,0.0015079804479563633
6080229640,3,1.1. Bosque,77.84364403424021,75.1996745883759
6080229640,21,3.5 Mosaico de agricultura y/o pastos,20.213317398722833,22.06801966868489
6080229640,33,"5.1 Río, lago u océano",1.402293719987617,1.3420349745502194
6080229640,30,4.3. Minería,0.023109984809324625,0.5976918812679535
6080229640,24,4.2. Infraestructura urbana,0.15291466584113866,0.2519060337938532
6080229640,25,4.5. Otra área antrópica sin vegetación,0.22620427498722112,0.21994082116039482
6080229640,23,"4.1. Playa, duna o banco de arena",0.09539168184534308,0.18300804169876386
6080229640,68,4.4. Otra área natural sin vegetación,0.04262028351127782,0.1377239904680312
6080229640,13,2.4. Otra formación natural no forestal,0.0005039560550320012,0.0
6080229530,3,1.1. Bosque,70.7090151125896,70.41227229146692
6080229530,21,3.5 Mosaico de agricultura y/o pastos,25.096486442105487,25.102684034049677
6080229530,13,2.4. Otra formación natural no forestal,3.221529480938432,3.2308523542903753
6080229530,24,4.2. Infraestructura urbana,0.40580984516614316,0.5998421468034728
6080229530,33,"5.1 Río, lago u océano",0.3998241367072247,0.39733450575528517
6080229530,25,4.5. Otra área antrópica sin vegetación,0.12209785838767262,0.15033133280009323
6080229530,68,4.4. Otra área natural sin vegetación,0.012554096502333367,0.05577832749770901
6080229530,29,2.3. Afloramiento rocoso,0.020552698071330575,0.02071161068528416
6080229530,30,4.3. Minería,0.0009005048124036592,0.018751688446523255
6080229530,23,"4.1. Playa, duna o banco de arena",0.009746640322486665,0.009958523807758114
6080229530,12,2.2. Herbazal,0.0014831843969001447,0.0014831843969001447
6080212420,3,1.1. Bosque,87.85554166544499,89.28477184827024
6080212420,21,3.5 Mosaico de agricultura y/o pastos,9.822559020382924,8.635887484773448
6080212420,33,"5.1 Río, lago u océano",1.3116825307129891,1.2130597840428394
6080212420,13,2.4. Otra formación natural no forestal,0.8892040078151864,0.6914254185469404
6080212420,24,4.2. Infraestructura urbana,0.07516652584049237,0.13620600959039575
6080212420,25,4.5. Otra área antrópica sin vegetación,0.020257645261976667,0.012527754306748727
6080212420,23,"4.1. Playa, duna o banco de arena",0.012794302270722105,0.01146156245085522
6080212420,11,2.1. Formación natural no forestal inundable,0.0,0.010661918558935087
6080212420,29,2.3. Afloramiento rocoso,0.006130603171387675,0.003998219459600658
6080212420,12,2.2. Herbazal,0.00666369909933443,0.0
6080212320,3,1.1. Bosque,70.40374577832361,71.79382867669635
6080212320,12,2.2. Herbazal,10.463520878108689,11.363121737795517
6080212320,13,2.4. Otra formación natural no forestal,9.359744396684064,8.583531624194043
6080212320,21,3.5 Mosaico de agricultura y/o pastos,4.021434602394842,3.116076911268038
6080212320,29,2.3. Afloramiento rocoso,2.7359341418483267,2.488390389929383
6080212320,33,"5.1 Río, lago u océano",0.9830749155664722,1.0742247466994168
6080212320,34,5.2 Glaciar,1.19924393613755,1.0212618974516425
6080212320,68,4.4. Otra área natural sin vegetación,0.31547436291065395,0.28150905741479887
6080212320,9,3.3 Silvicultura,0.13240712311943506,0.13317470064476514
6080212320,11,2.1. Formación natural no forestal inundable,0.2996430764507215,0.10429459625422167
6080212320,25,4.5. Otra área antrópica sin vegetación,0.07071307952103162,0.014583972981271108
6080212320,23,"4.1. Playa, duna o banco de arena",0.007291986490635554,0.013720448265274793
6080212320,24,4.2. Infraestructura urbana,0.007771722443966841,0.012281240405280933
6080214850,3,1.1. Bosque,71.7895353625808,73.56782169597771
6080214850,21,3.5 Mosaico de agricultura y/o pastos,20.560572014515945,19.437051040742492
6080214850,13,2.4. Otra formación natural no forestal,5.900627126467279,4.544663068082883
6080214850,12,2.2. Herbazal,0.4538306122843821,0.988090401289078
6080214850,33,"5.1 Río, lago u océano",0.7799695419406372,0.7556473166781369
6080214850,24,4.2. Infraestructura urbana,0.4405639439593819,0.5696375712046964
6080214850,25,4.5. Otra área antrópica sin vegetación,0.057212507151563397,0.08733889980625135
6080214850,68,4.4. Otra área natural sin vegetación,0.005527778468750086,0.02183472495156284
6080214850,11,2.1. Formación natural no forestal inundable,0.002487500310937539,0.017688891100000277
6080214850,29,2.3. Afloramiento rocoso,0.004145833851562565,0.004145833851562565
6080214850,30,4.3. Minería,0.0030402781578125477,0.0038694449281250604
6080214850,23,"4.1. Playa, duna o banco de arena",0.002487500310937539,0.0022111113875000346
6080214840,3,1.1. Bosque,56.50370455130589,57.68005661614083
6080214840,12,2.2. Herbazal,22.07917553366807,23.50166850951044
6080214840,13,2.4. Otra formación natural no forestal,15.808738935163822,13.603669601535303
6080214840,21,3.5 Mosaico de agricultura y/o pastos,2.845359080908097,2.888393318001868
6080214840,11,2.1. Formación natural no forestal inundable,1.8991033704762745,1.4442588472048268
6080214840,33,"5.1 Río, lago u océano",0.3281049637380583,0.33046811548598215
6080214840,29,2.3. Afloramiento rocoso,0.3639253691802724,0.26504612499082725
6080214840,68,4.4. Otra área natural sin vegetación,0.07126768166107181,0.1370628013795831
6080214840,24,4.2. Infraestructura urbana,0.043656119132698436,0.0716408108844282
6080214840,25,4.5. Otra área antrópica sin vegetación,0.01679081505103786,0.056964394765743255
6080214840,9,3.3 Silvicultura,0.03718854592785422,0.019527096022318103
6080214840,30,4.3. Minería,0.0,0.0012437640778546564
6080214840,34,5.2 Glaciar,0.002985033786851175,0.0
6080229970,3,1.1. Bosque,48.49086681620521,48.816345578055206
6080229970,12,2.2. Herbazal,26.684382214695674,26.538094504595072
6080229970,11,2.1. Formación natural no forestal inundable,14.34986733846601,14.591310418875034
6080229970,13,2.4. Otra formación natural no forestal,5.569095650287608,4.874160668566736
6080229970,29,2.3. Afloramiento rocoso,2.042513669469983,2.0896812021659694
6080229970,21,3.5 Mosaico de agricultura y/o pastos,1.9839530129343856,1.9644935574163314
6080229970,33,"5.1 Río, lago u océano",0.3946578098041021,0.4111094806284994
6080229970,68,4.4. Otra área natural sin vegetación,0.09342361548480477,0.35309569403720353
6080229970,34,5.2 Glaciar,0.3746970568371048,0.3192809024812401
6080229970,25,4.5. Otra área antrópica sin vegetación,0.015449075926511615,0.037141583717129695
6080229970,30,4.3. Minería,0.0010937398886025924,0.0052864094615791965
6080230120,3,1.1. Bosque,64.83371760685796,66.0590835657731
6080230120,12,2.2. Herbazal,21.271795005343247,19.801355854645088
6080230120,13,2.4. Otra formación natural no forestal,9.127046500661743,8.358251433003872
6080230120,11,2.1. Formación natural no forestal inundable,2.514627660811262,3.485433723745314
6080230120,21,3.5 Mosaico de agricultura y/o pastos,1.1055730666887402,1.2032303157863407
6080230120,33,"5.1 Río, lago u océano",0.5399980840577796,0.5600875753007145
6080230120,68,4.4. Otra área natural sin vegetación,0.33222066073964673,0.3936982242191838
6080230120,29,2.3. Afloramiento rocoso,0.21224175470545176,0.09700620077028319
6080230120,25,4.5. Otra área antrópica sin vegetación,0.06277966013417176,0.031436333519037116
6080230120,30,4.3. Minería,0.0,0.010416773237077388
6080217660,3,1.1. Bosque,66.69004874988104,68.0448583503999
6080217660,21,3.5 Mosaico de agricultura y/o pastos,14.423514150860262,13.971793452781704
6080217660,12,2.2. Herbazal,8.886542847373747,9.110200110683026
6080217660,13,2.4. Otra formación natural no forestal,9.24132777333244,7.906081574095941
6080217660,33,"5.1 Río, lago u océano",0.47251782736972714,0.5865495447543647
6080217660,11,2.1. Formación natural no forestal inundable,0.14963358278138691,0.22771094105247572
6080217660,68,4.4. Otra área natural sin vegetación,0.012337280087982433,0.05199282322792596
6080217660,25,4.5. Otra área antrópica sin vegetación,0.022030857299968627,0.041946752299140265
6080217660,24,4.2. Infraestructura urbana,0.026789522476761852,0.03207692822875432
6080217660,29,2.3. Afloramiento rocoso,0.07525740853669284,0.026789522476761852
6080217500,3,1.1. Bosque,44.89584059081725,45.51681579759334
6080217500,12,2.2. Herbazal,30.08370574593664,30.62316489335231
6080217500,13,2.4. Otra formación natural no forestal,10.562351325258035,9.182152063779599
6080217500,21,3.5 Mosaico de agricultura y/o pastos,6.949069880861145,6.766927770202347
6080217500,11,2.1. Formación natural no forestal inundable,2.578555005922107,3.2312806680534685
6080217500,29,2.3. Afloramiento rocoso,2.9328861064386738,2.827383025947786
6080217500,34,5.2 Glaciar,1.419215495018463,1.1987538692757114
6080217500,33,"5.1 Río, lago u océano",0.42509778941187004,0.41305451324262726
6080217500,24,4.2. Infraestructura urbana,0.08211324660847409,0.09734152143404565
6080217500,68,4.4. Otra área natural sin vegetación,0.05066138487722825,0.08290949627255627
6080217500,25,4.5. Otra área antrópica sin vegetación,0.020503428850115954,0.060216380846214335
